Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
355,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715325582
356,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591884458
357,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715325906
358,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591884566
359,38:49.6,172.16.1.4,172.16.1.66,6,554,445,49694,PA,2715326038
360,38:49.6,172.16.1.66,172.16.1.4,6,510,49694,445,PA,3591884772
361,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715326538
362,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591885228
363,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715326862
364,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591885336
365,38:49.6,172.16.1.4,172.16.1.66,6,546,445,49694,PA,2715326994
366,38:49.6,172.16.1.66,172.16.1.4,6,526,49694,445,PA,3591885542
367,38:49.6,172.16.1.4,172.16.1.66,6,378,445,49694,PA,2715327486
368,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591886014
369,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715327810
370,38:49.6,172.16.1.66,172.16.1.4,6,260,49694,445,PA,3591886122
371,38:49.6,172.16.1.4,172.16.1.66,6,554,445,49694,PA,2715327942
372,38:49.6,172.16.1.66,172.16.1.4,6,606,49694,445,PA,3591886328
373,38:49.6,172.16.1.4,172.16.1.66,6,410,445,49694,PA,2715328442
374,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591886880
375,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715328798
376,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591886988
377,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715328930
378,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887096
379,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329062
380,38:49.6,172.16.1.66,172.16.1.4,6,370,49694,445,PA,3591887204
381,38:49.6,172.16.1.4,172.16.1.66,6,346,445,49694,PA,2715329194
382,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887520
383,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329486
384,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887628
385,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329618
386,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887736
387,38:49.6,172.16.1.4,172.16.1.66,6,168,445,49694,PA,2715329750
388,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887844
389,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715329864
390,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591887952
391,38:49.6,172.16.1.4,172.16.1.66,6,134,445,49694,PA,2715329996
392,38:49.6,172.16.1.66,172.16.1.4,6,275,49694,445,PA,3591888060
393,38:49.6,172.16.1.4,172.16.1.66,6,250,445,49694,PA,2715330076
394,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591888281
395,38:49.6,172.16.1.4,172.16.1.66,6,150,445,49694,PA,2715330272
396,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591888389
397,38:49.6,172.16.1.4,172.16.1.66,6,1236,445,49694,PA,2715330368
398,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591888506
399,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715331550
400,38:49.6,172.16.1.66,172.16.1.4,6,550,49694,445,PA,3591888598
401,38:49.6,172.16.1.4,172.16.1.66,6,410,445,49694,PA,2715331678
402,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889094
403,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332034
404,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889202
405,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332166
406,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889310
407,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332298
408,38:49.6,172.16.1.66,172.16.1.4,6,370,49694,445,PA,3591889418
409,38:49.6,172.16.1.4,172.16.1.66,6,346,445,49694,PA,2715332430
410,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889734
411,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332722
412,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889842
413,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715332854
414,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591889950
415,38:49.6,172.16.1.4,172.16.1.66,6,168,445,49694,PA,2715332986
416,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591890058
417,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715333100
418,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591890166
419,38:49.6,172.16.1.4,172.16.1.66,6,134,445,49694,PA,2715333232
420,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591890274
421,38:49.6,172.16.1.4,172.16.1.66,6,150,445,49694,PA,2715333312
422,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591890382
423,38:49.6,172.16.1.4,172.16.1.66,6,1514,445,49694,A,2715333408
424,38:49.6,172.16.1.4,172.16.1.66,6,1484,445,49694,PA,2715334868
425,38:49.6,172.16.1.66,172.16.1.4,6,54,49694,445,A,3591890499
426,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591890499
427,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715336298
428,38:49.6,172.16.1.66,172.16.1.4,6,494,49694,445,PA,3591890591
429,38:49.6,172.16.1.4,172.16.1.66,6,354,445,49694,PA,2715336426
430,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891031
431,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715336726
432,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891139
433,38:49.6,172.16.1.4,172.16.1.66,17,227,53,50203,,
434,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715336858
435,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891247
436,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715336990
437,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591891355
438,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715337122
439,38:49.6,172.16.1.66,172.16.1.4,6,370,49694,445,PA,3591891447
440,38:49.6,172.16.1.4,172.16.1.66,6,346,445,49694,PA,2715337250
441,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891763
442,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715337542
443,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891871
444,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715337674
445,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591891979
446,38:49.6,172.16.1.66,23.215.55.140,6,66,49697,80,S,739690962
447,38:49.6,172.16.1.4,172.16.1.66,6,168,445,49694,PA,2715337806
448,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591892087
449,38:49.6,172.16.1.4,172.16.1.66,6,186,445,49694,PA,2715337920
450,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591892195
451,38:49.6,172.16.1.4,172.16.1.66,6,134,445,49694,PA,2715338052
452,38:49.6,172.16.1.66,172.16.1.4,6,162,49694,445,PA,3591892303
453,38:49.6,172.16.1.4,172.16.1.66,6,150,445,49694,PA,2715338132
454,38:49.6,172.16.1.66,172.16.1.4,6,171,49694,445,PA,3591892411
455,38:49.6,172.16.1.4,172.16.1.66,6,160,445,49694,PA,2715338228
456,38:49.6,172.16.1.66,172.16.1.4,6,146,49694,445,PA,3591892528
457,38:49.6,172.16.1.4,172.16.1.66,6,182,445,49694,PA,2715338334
458,38:49.6,172.16.1.66,172.16.1.4,6,97,49691,389,PA,4135973452
459,38:49.6,172.16.1.4,172.16.1.66,6,54,389,49691,RA,3583703475
460,38:49.6,172.16.1.66,172.16.1.4,6,97,49688,389,PA,2051781666
461,38:49.6,172.16.1.4,172.16.1.66,6,54,389,49688,RA,2020616409
462,38:49.6,172.16.1.66,172.16.1.4,6,54,49688,389,FA,2051781709
463,38:49.6,172.16.1.4,172.16.1.66,6,54,389,49688,R,2020616409
464,38:49.6,23.215.55.140,172.16.1.66,6,58,80,49697,SA,2063184198
465,38:49.6,172.16.1.66,23.215.55.140,6,54,49697,80,A,739690963
466,38:49.6,172.16.1.66,23.215.55.140,6,165,49697,80,PA,739690963
467,38:49.6,23.215.55.140,172.16.1.66,6,54,80,49697,A,2063184199
468,38:49.6,172.16.1.66,172.16.1.4,6,54,49694,445,A,3591892620
469,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179056100
470,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179057560
471,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179059020
472,38:49.7,20.189.173.16,172.16.1.66,6,1514,443,49690,A,2179060480
473,38:49.7,20.189.173.16,172.16.1.66,6,535,443,49690,PA,2179061940
474,38:49.7,172.16.1.66,20.189.173.16,6,54,49690,443,A,437977079
475,38:49.7,172.16.1.66,20.189.173.16,6,128,49690,443,PA,437977079
476,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
477,38:49.7,172.16.1.66,20.189.173.16,6,983,49690,443,PA,437977153
478,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437978082
479,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437979542
480,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437981002
481,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437982462
482,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437983922
483,38:49.7,172.16.1.66,20.189.173.16,6,1514,49690,443,A,437985382
484,38:49.7,172.16.1.66,20.189.173.16,6,1484,49690,443,PA,437986842
485,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
486,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
487,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
488,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
489,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
490,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
491,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
492,38:49.7,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179062421
493,38:49.7,23.215.55.140,172.16.1.66,6,241,80,49697,FPA,2063184199
494,38:49.7,172.16.1.66,23.215.55.140,6,54,49697,80,A,739691074
495,38:49.7,172.16.1.66,23.215.55.140,6,54,49697,80,FA,739691074
496,38:49.7,23.215.55.140,172.16.1.66,6,54,80,49697,A,2063184387
497,38:49.8,20.189.173.16,172.16.1.66,6,157,443,49690,PA,2179062421
498,38:49.8,172.16.1.66,20.189.173.16,6,54,49690,443,A,437988272
499,38:49.8,172.16.1.66,172.16.1.255,17,110,137,137,,
500,38:49.8,172.16.1.66,172.16.1.255,17,110,137,137,,
501,38:49.8,172.16.1.66,172.16.1.255,17,110,137,137,,
502,38:49.8,20.189.173.16,172.16.1.66,6,547,443,49690,PA,2179062524
503,38:49.8,172.16.1.66,20.189.173.16,6,54,49690,443,A,437988272
504,38:49.9,172.16.1.66,172.16.1.4,6,66,49698,389,S,1345301104
505,38:49.9,172.16.1.4,172.16.1.66,6,66,389,49698,SA,3312406200
506,38:49.9,172.16.1.66,172.16.1.4,6,54,49698,389,A,1345301105
507,38:50.0,172.16.1.66,172.16.1.4,6,398,49698,389,PA,1345301105
508,38:50.0,172.16.1.4,172.16.1.66,6,1514,389,49698,A,3312406201
509,38:50.0,172.16.1.4,172.16.1.66,6,1514,389,49698,A,3312407661
510,38:50.0,172.16.1.4,172.16.1.66,6,69,389,49698,PA,3312409121
511,38:50.0,172.16.1.66,172.16.1.4,6,54,49698,389,A,1345301455
512,38:50.0,172.16.1.66,172.16.1.4,6,1514,49698,389,A,1345301455
513,38:50.0,172.16.1.66,172.16.1.4,6,839,49698,389,PA,1345302915
514,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49698,A,3312409136
515,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49698,PA,3312409136
516,38:50.0,172.16.1.66,172.16.1.4,6,170,49698,389,PA,1345303700
517,38:50.0,172.16.1.4,172.16.1.66,6,220,389,49698,PA,3312409346
518,38:50.0,172.16.1.66,172.16.1.4,6,156,49698,389,PA,1345303816
519,38:50.0,172.16.1.4,172.16.1.66,6,294,389,49698,PA,3312409512
520,38:50.0,172.16.1.66,172.16.1.4,6,287,49698,389,PA,1345303918
521,38:50.0,172.16.1.4,172.16.1.66,6,309,389,49698,PA,3312409752
522,38:50.0,172.16.1.66,172.16.1.4,6,265,49698,389,PA,1345304151
523,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410007
524,38:50.0,172.16.1.66,172.16.1.4,6,297,49698,389,PA,1345304362
525,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410061
526,38:50.0,172.16.1.66,172.16.1.4,6,252,49698,389,PA,1345304605
527,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410115
528,38:50.0,172.16.1.66,172.16.1.4,6,297,49698,389,PA,1345304803
529,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410169
530,38:50.0,172.16.1.66,172.16.1.4,6,239,49698,389,PA,1345305046
531,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49698,PA,3312410223
532,38:50.0,172.16.1.66,172.16.1.4,17,89,57977,53,,
533,38:50.0,172.16.1.4,172.16.1.66,17,176,53,57977,,
534,38:50.0,172.16.1.66,172.16.1.4,6,66,49699,389,S,4150316385
535,38:50.0,172.16.1.4,172.16.1.66,6,66,389,49699,SA,1380914780
536,38:50.0,172.16.1.66,172.16.1.4,6,54,49699,389,A,4150316386
537,38:50.0,172.16.1.66,172.16.1.4,6,1514,49699,389,A,4150316386
538,38:50.0,172.16.1.66,172.16.1.4,6,839,49699,389,PA,4150317846
539,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49699,A,1380914781
540,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49699,PA,1380914781
541,38:50.0,172.16.1.66,172.16.1.4,6,187,49699,389,PA,4150318631
542,38:50.0,172.16.1.4,172.16.1.66,6,286,389,49699,PA,1380914991
543,38:50.0,172.16.1.66,172.16.1.4,6,97,49699,389,PA,4150318764
544,38:50.0,172.16.1.66,172.16.1.4,6,54,49699,389,FA,4150318807
545,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49699,RA,1380915223
546,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49699,R,1380915223
547,38:50.0,172.16.1.66,172.16.1.4,6,66,49700,389,S,606435762
548,38:50.0,172.16.1.4,172.16.1.66,6,66,389,49700,SA,3420358435
549,38:50.0,172.16.1.66,172.16.1.4,6,54,49700,389,A,606435763
550,38:50.0,172.16.1.66,172.16.1.4,6,1514,49700,389,A,606435763
551,38:50.0,172.16.1.66,172.16.1.4,6,815,49700,389,PA,606437223
552,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49700,A,3420358436
553,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49700,PA,3420358436
554,38:50.0,172.16.1.66,172.16.1.4,6,343,49700,389,PA,606437984
555,38:50.0,172.16.1.4,172.16.1.66,6,140,389,49700,PA,3420358646
556,38:50.0,172.16.1.66,172.16.1.4,6,129,49700,389,PA,606438273
557,38:50.0,172.16.1.66,172.16.1.4,6,54,49700,389,FA,606438348
558,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49700,RA,3420358732
559,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49700,R,3420358732
560,38:50.0,172.16.1.66,172.16.1.4,6,66,49701,389,S,410699429
561,38:50.0,172.16.1.4,172.16.1.66,6,66,389,49701,SA,4032974238
562,38:50.0,172.16.1.66,172.16.1.4,6,54,49701,389,A,410699430
563,38:50.0,172.16.1.66,172.16.1.4,6,1514,49701,389,A,410699430
564,38:50.0,172.16.1.66,172.16.1.4,6,839,49701,389,PA,410700890
565,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49701,A,4032974239
566,38:50.0,172.16.1.4,172.16.1.66,6,257,389,49701,PA,4032974239
567,38:50.0,172.16.1.66,172.16.1.4,6,187,49701,389,PA,410701675
568,38:50.0,172.16.1.4,172.16.1.66,6,286,389,49701,PA,4032974449
569,38:50.0,172.16.1.66,172.16.1.4,6,66,49702,88,S,2465019697
570,38:50.0,172.16.1.4,172.16.1.66,6,66,88,49702,SA,1166506410
571,38:50.0,172.16.1.66,172.16.1.4,6,54,49702,88,A,2465019698
572,38:50.0,172.16.1.66,172.16.1.4,6,322,49702,88,PA,2465019698
573,38:50.0,172.16.1.4,172.16.1.66,6,323,88,49702,PA,1166506411
574,38:50.0,172.16.1.66,172.16.1.4,6,54,49702,88,FA,2465019964
575,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49702,A,1166506680
576,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49702,RA,1166506680
577,38:50.0,172.16.1.66,172.16.1.4,6,66,49703,88,S,948264626
578,38:50.0,172.16.1.4,172.16.1.66,6,66,88,49703,SA,1573364652
579,38:50.0,172.16.1.66,172.16.1.4,6,54,49703,88,A,948264627
580,38:50.0,172.16.1.66,172.16.1.4,6,400,49703,88,PA,948264627
581,38:50.0,172.16.1.4,172.16.1.66,6,1514,88,49703,A,1573364653
582,38:50.0,172.16.1.4,172.16.1.66,6,509,88,49703,PA,1573366113
583,38:50.0,172.16.1.66,172.16.1.4,6,54,49703,88,A,948264972
584,38:50.0,172.16.1.66,172.16.1.4,6,54,49703,88,FA,948264972
585,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49703,A,1573366568
586,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49703,RA,1573366568
587,38:50.0,172.16.1.66,172.16.1.4,6,66,49704,88,S,1393752083
588,38:50.0,172.16.1.4,172.16.1.66,6,66,88,49704,SA,2494005643
589,38:50.0,172.16.1.66,172.16.1.4,6,54,49704,88,A,1393752084
590,38:50.0,172.16.1.66,172.16.1.4,6,1514,49704,88,A,1393752084
591,38:50.0,172.16.1.66,172.16.1.4,6,470,49704,88,PA,1393753544
592,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49704,A,2494005644
593,38:50.0,172.16.1.4,172.16.1.66,6,1514,88,49704,A,2494005644
594,38:50.0,172.16.1.4,172.16.1.66,6,419,88,49704,PA,2494007104
595,38:50.0,172.16.1.66,172.16.1.4,6,54,49704,88,A,1393753960
596,38:50.0,172.16.1.66,172.16.1.4,6,54,49704,88,FA,1393753960
597,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49704,A,2494007469
598,38:50.0,172.16.1.4,172.16.1.66,6,54,88,49704,RA,2494007469
599,38:50.0,172.16.1.66,172.16.1.4,6,1084,49701,389,PA,410701808
600,38:50.0,172.16.1.4,172.16.1.66,6,108,389,49701,PA,4032974681
601,38:50.0,172.16.1.66,172.16.1.4,6,97,49701,389,PA,410702838
602,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49701,RA,4032974735
603,38:50.0,172.16.1.66,172.16.1.4,6,54,49701,389,FA,410702881
604,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49701,R,4032974735
605,38:50.0,172.16.1.66,172.16.1.4,6,54,49698,389,A,1345305231
606,38:50.0,172.16.1.66,172.16.1.4,6,97,49698,389,PA,1345305231
607,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49698,RA,3312410277
608,38:50.0,172.16.1.66,172.16.1.4,6,54,49698,389,FA,1345305274
609,38:50.0,172.16.1.4,172.16.1.66,6,54,389,49698,R,3312410277
610,38:50.3,,,,42,,,,
611,38:50.4,172.16.1.4,172.16.1.66,6,55,445,49744,A,852092718
612,38:50.4,172.16.1.66,172.16.1.4,6,54,49744,445,R,164221477
613,38:50.5,172.16.1.66,172.16.1.255,17,110,137,137,,
614,38:50.5,172.16.1.66,172.16.1.255,17,110,137,137,,
615,38:50.5,172.16.1.66,172.16.1.255,17,110,137,137,,
616,38:51.3,172.16.1.66,172.16.1.255,17,110,137,137,,
617,38:51.3,172.16.1.66,172.16.1.255,17,110,137,137,,
618,38:51.3,172.16.1.66,172.16.1.255,17,110,137,137,,
619,38:51.3,,,,42,,,,
620,38:52.0,172.16.1.66,20.189.173.16,6,54,49690,443,FA,437988272
621,38:52.0,20.189.173.16,172.16.1.66,6,54,443,49690,A,2179063017
622,38:52.0,20.189.173.16,172.16.1.66,6,54,443,49690,FPA,2179063017
623,38:52.0,172.16.1.66,20.189.173.16,6,54,49690,443,A,437988273
624,38:52.1,172.16.1.66,172.16.1.255,17,110,137,137,,
625,38:52.3,,,,42,,,,
626,38:52.5,172.16.1.66,172.16.1.4,17,76,49844,53,,
627,38:52.8,172.16.1.66,172.16.1.255,17,110,137,137,,
628,38:53.1,172.16.1.66,172.16.1.4,17,140,60777,53,,
629,38:53.1,172.16.1.4,172.16.1.66,17,216,53,60777,,
630,38:53.1,172.16.1.66,172.16.1.4,17,252,60778,389,,
631,38:53.1,172.16.1.4,172.16.1.66,17,229,389,60778,,
632,38:53.2,172.16.1.66,172.16.1.4,17,252,60779,389,,
633,38:53.2,172.16.1.4,172.16.1.66,17,229,389,60779,,
634,38:53.3,172.16.1.66,172.16.1.4,6,66,49705,135,S,516197928
635,38:53.3,172.16.1.4,172.16.1.66,6,66,135,49705,SA,353934261
636,38:53.3,172.16.1.66,172.16.1.4,6,54,49705,135,A,516197929
637,38:53.3,172.16.1.66,172.16.1.4,6,214,49705,135,PA,516197929
638,38:53.3,172.16.1.4,172.16.1.66,6,162,135,49705,PA,353934262
639,38:53.3,172.16.1.66,172.16.1.4,6,222,49705,135,PA,516198089
640,38:53.3,172.16.1.4,172.16.1.66,6,322,135,49705,PA,353934370
641,38:53.3,172.16.1.66,172.16.1.4,6,66,49706,49667,S,378824413
642,38:53.3,172.16.1.4,172.16.1.66,6,66,49667,49706,SA,4281441244
643,38:53.3,172.16.1.66,172.16.1.4,6,54,49706,49667,A,378824414
644,38:53.3,172.16.1.66,172.16.1.4,6,66,49707,88,S,2043565191
645,38:53.3,172.16.1.4,172.16.1.66,6,66,88,49707,SA,3549995636
646,38:53.3,172.16.1.66,172.16.1.4,6,54,49707,88,A,2043565192
647,38:53.3,172.16.1.66,172.16.1.4,6,1514,49707,88,A,2043565192
648,38:53.3,172.16.1.66,172.16.1.4,6,534,49707,88,PA,2043566652
649,38:53.3,172.16.1.4,172.16.1.66,6,54,88,49707,A,3549995637
650,38:53.3,172.16.1.4,172.16.1.66,6,1514,88,49707,A,3549995637
651,38:53.3,172.16.1.4,172.16.1.66,6,507,88,49707,PA,3549997097
652,38:53.3,172.16.1.66,172.16.1.4,6,54,49707,88,A,2043567132
653,38:53.3,172.16.1.66,172.16.1.4,6,54,49707,88,FA,2043567132
654,38:53.3,172.16.1.4,172.16.1.66,6,54,88,49707,A,3549997550
655,38:53.3,172.16.1.4,172.16.1.66,6,54,88,49707,RA,3549997550
656,38:53.3,172.16.1.66,172.16.1.4,6,1514,49706,49667,A,378824414
657,38:53.3,172.16.1.66,172.16.1.4,6,872,49706,49667,PA,378825874
658,38:53.3,172.16.1.4,172.16.1.66,6,54,49667,49706,A,4281441245
659,38:53.3,172.16.1.4,172.16.1.66,6,338,49667,49706,PA,4281441245
660,38:53.3,172.16.1.66,172.16.1.4,6,274,49706,49667,PA,378826692
661,38:53.3,172.16.1.4,172.16.1.66,6,159,49667,49706,PA,4281441529
662,38:53.3,172.16.1.66,172.16.1.4,6,322,49706,49667,PA,378826912
663,38:53.3,172.16.1.4,172.16.1.66,6,258,49667,49706,PA,4281441634
664,38:53.3,172.16.1.66,172.16.1.4,6,530,49706,49667,PA,378827180
665,38:53.3,172.16.1.4,172.16.1.66,6,178,49667,49706,PA,4281441838
666,38:53.3,172.16.1.66,172.16.1.4,6,466,49706,49667,PA,378827656
667,38:53.3,172.16.1.4,172.16.1.66,6,178,49667,49706,PA,4281441962
668,38:53.3,172.16.1.66,172.16.1.4,6,194,49706,49667,PA,378828068
669,38:53.3,172.16.1.4,172.16.1.66,6,194,49667,49706,PA,4281442086
670,38:53.4,172.16.1.66,172.16.1.4,6,54,49705,135,A,516198257
671,38:53.4,172.16.1.66,172.16.1.4,6,54,49706,49667,A,378828208
672,38:53.5,172.16.1.66,172.16.1.4,17,76,49844,53,,
673,38:53.6,172.16.1.66,172.16.1.255,17,110,137,137,,
674,38:54.0,172.16.1.66,172.16.1.4,17,100,60777,53,,
675,38:54.0,172.16.1.4,172.16.1.66,17,179,53,60777,,
676,38:54.0,172.16.1.66,172.16.1.4,17,176,60777,53,,
677,38:54.0,172.16.1.4,172.16.1.66,17,176,53,60777,,
678,38:54.3,,,,42,,,,
679,38:54.4,172.16.1.66,172.16.1.255,17,110,137,137,,
680,38:54.6,172.16.1.66,172.16.1.4,17,76,49844,53,,
681,38:55.1,172.16.1.66,172.16.1.255,17,228,138,138,,
682,38:55.1,172.16.1.66,172.16.1.255,17,243,138,138,,
683,38:56.6,172.16.1.66,172.16.1.4,17,76,49844,53,,
684,38:56.8,172.16.1.4,172.16.1.66,17,171,53,49844,,
685,38:56.8,172.16.1.66,23.52.9.222,6,66,49708,443,S,2981587673
686,38:56.9,23.52.9.222,172.16.1.66,6,58,443,49708,SA,3947635943
687,38:56.9,172.16.1.66,23.52.9.222,6,54,49708,443,A,2981587674
688,38:56.9,172.16.1.66,23.52.9.222,6,344,49708,443,PA,2981587674
689,38:56.9,23.52.9.222,172.16.1.66,6,54,443,49708,A,3947635944
690,38:57.0,23.52.9.222,172.16.1.66,6,1514,443,49708,A,3947635944
691,38:57.0,23.52.9.222,172.16.1.66,6,1514,443,49708,A,3947637404
692,38:57.0,23.52.9.222,172.16.1.66,6,1230,443,49708,PA,3947638864
693,38:57.0,172.16.1.66,23.52.9.222,6,54,49708,443,A,2981587964
694,38:57.1,23.52.9.222,172.16.1.66,6,1418,443,49708,PA,3947640040
695,38:57.1,23.52.9.222,172.16.1.66,6,647,443,49708,PA,3947641404
696,38:57.1,172.16.1.66,23.52.9.222,6,54,49708,443,A,2981587964
697,38:57.1,172.16.1.66,23.52.9.222,6,134,49708,443,PA,2981587964
698,38:57.1,23.52.9.222,172.16.1.66,6,54,443,49708,A,3947641997
699,38:57.1,172.16.1.66,23.52.9.222,6,423,49708,443,PA,2981588044
700,38:57.1,172.16.1.66,23.52.9.222,6,1500,49708,443,PA,2981588413
701,38:57.1,23.52.9.222,172.16.1.66,6,54,443,49708,A,3947641997
702,38:57.1,23.52.9.222,172.16.1.66,6,54,443,49708,A,3947641997
703,38:57.2,23.52.9.222,172.16.1.66,6,1373,443,49708,PA,3947641997
704,38:57.2,172.16.1.66,23.52.9.222,6,78,49708,443,PA,2981589859
